PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,SortKey,GameID,PGN
GfxEP,rn3r2/ppq2Nk1/2pNp1pp/8/2B5/8/PPP2PPP/3RR1K1 b - - 0 18,f8f7 d6e8 g7h7 e8c7,1642,77,95,17930,crushing fork master middlegame short,https://lichess.org/IfaS6Fae/black#35,Pirc_Defense Pirc_Defense_Other_variations,1703350,IfaS6Fae,1. e4 d6 2. d4 Nf6 3. Bc4 g6 4. Qf3 Bg7 5. e5 dxe5 6. dxe5 Bg4 7. exf6 Bxf3 8. Nxf3 Bxf6 9. O-O O-O 10. Nc3 c6 11. Bh6 Re8 12. Rad1 Qc7 13. Rfe1 e6 14. Ne4 Bg7 15. Bxg7 Kxg7 16. Nfg5 h6 17. Nd6 Rf8 18. Ngxf7 *
524JC,r5rk/pp3p1p/5PpQ/4P3/5R2/2pB3P/P2q2P1/5R1K b - - 0 29,d2d3 h6h7 h8h7 f4h4,1522,76,98,15473,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/cEzfjefs/black#57,,1516354,cEzfjefs,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bc5 5. c3 Nf6 6. e5 d5 7. Bb3 Ne4 8. cxd4 Bb4+ 9. Bd2 Nxd2 10. Nbxd2 Bg4 11. O-O Nxd4 12. h3 Nxf3+ 13. Nxf3 Bxf3 14. Qxf3 c6 15. Qg4 O-O 16. Qxb4 Qc7 17. Rae1 c5 18. Qg4 c4 19. Bc2 Qc5 20. Kh1 d4 21. f4 d3 22. Bb1 Qd4 23. f5 Qxb2 24. f6 g6 25. Qg5 Kh8 26. Qh6 Rg8 27. Rf4 Qd2 28. Ref1 c3 29. Bxd3 *
rlS4a,3r4/ppq3k1/2pr1p1p/3B1Pp1/1P6/6Q1/P2RP2P/3R2K1 w - - 0 29,d5b3 c7b6 g1h1 d6d2 d1d2 d8d2,1426,75,95,15751,crushing long middlegame,https://lichess.org/AklhN3LA#56,,1496345,AklhN3LA,1. d4 Nf6 2. Nf3 d6 3. g3 g6 4. Bg2 Bg7 5. O-O c6 6. c4 O-O 7. Nc3 Re8 8. Qc2 e5 9. dxe5 dxe5 10. Rd1 Qc7 11. Nd2 Nbd7 12. Nce4 Nxe4 13. Nxe4 Nf6 14. Nd6 Rd8 15. c5 Be6 16. Bg5 h6 17. Bxf6 Bxf6 18. Rd2 Be7 19. Rad1 Bf8 20. b4 Rd7 21. Be4 Kg7 22. Qc3 f6 23. f4 exf4 24. gxf4 Rad8 25. f5 Bd5 26. Bxd5 Bxd6 27. cxd6 Rxd6 28. Qg3 g5 *
mXJnY,r2qk2r/ppp3pp/4p3/3pPp2/4nPP1/3B3P/PPP2P2/R2QK2R w KQkq - 0 13,f2f3 d8h4 e1f1 h4f2,1363,74,96,17947,mate mateIn2 middlegame short,https://lichess.org/uGontNgM#24,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System,1722912,uGontNgM,1. d4 d5 2. Bf4 Bf5 3. e3 e6 4. Nf3 Bd6 5. Nbd2 Bxf4 6. exf4 Nf6 7. h3 Nc6 8. g4 Be4 9. Nxe4 Nxe4 10. Ne5 Nxe5 11. dxe5 f6 12. Bd3 f5 *
FsbiQ,6rk/p6p/2P5/3p3b/3N4/2PqNP2/PP3Q1P/7K w - - 3 37,d4f5 d3b1 e3f1 b1f5,1592,74,96,18565,crushing deflection endgame master short,https://lichess.org/expqB5NC#72,,1782240,expqB5NC,1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Nh6 6. Bxh6 gxh6 7. Bd3 Bg7 8. O-O O-O 9. Re1 f6 10. exf6 Qxf6 11. dxc5 e5 12. Bb5 Qf7 13. Qd2 e4 14. Bxc6 bxc6 15. Nd4 Qg6 16. Kh1 h5 17. Qe3 h4 18. Nd2 Bh6 19. Qe2 Bg4 20. f3 Bh5 21. Qf2 e3 22. Rxe3 Bxe3 23. Qxe3 Rae8 24. Qf2 h3 25. Rg1 Qd3 26. Qh4 Bg6 27. Nf1 hxg2+ 28. Kxg2 Qc4 29. Nxc6 Qe2+ 30. Qf2 Kh8 31. Nd4 Qc4 32. c6 Bh5 33. Ne3 Rg8+ 34. Kh1 Rxg1+ 35. Kxg1 Rg8+ 36. Kh1 Qd3 *
bDnbO,r4k2/3q1p1R/p1n1p3/3pP1r1/P1pP2P1/2P4P/2Q3K1/5R2 b - - 1 33,g5g7 h7h8 f8e7 h8a8 d7b7 a8h8,1449,73,95,26323,crushing defensiveMove long middlegame skewer,https://lichess.org/y74WBW9G/black#65,,2500685,y74WBW9G,1. Nf3 Nf6 2. g3 b6 3. Bg2 Bb7 4. O-O e6 5. d3 Be7 6. e4 Nc6 7. Re1 O-O 8. c3 a6 9. Nbd2 h6 10. Nc4 b5 11. Ne3 Na7 12. e5 Nd5 13. d4 c5 14. Nxd5 Bxd5 15. Be3 c4 16. a4 Qc7 17. Nd2 Bxg2 18. Kxg2 d5 19. f4 Nc6 20. h3 Rfb8 21. Rf1 Qd7 22. g4 b4 23. f5 bxc3 24. bxc3 Bg5 25. Bxg5 hxg5 26. f6 gxf6 27. Rxf6 Kh7 28. Qc2+ Kh8 29. Nf3 Rg8 30. Rh6+ Kg7 31. Rh7+ Kf8 32. Nxg5 Rxg5 33. Rf1 *
pjRsE,3rr1k1/ppp1qppp/3b4/n7/Pn1P4/3QPN1P/1B3PP1/RN3RK1 w - - 1 18,d3d2 a5b3 d2c3 b3a1,1611,75,96,12682,advantage fork master middlegame short,https://lichess.org/0dN82NJ8#34,Polish_Opening Polish_Opening_Other_variations,1217472,0dN82NJ8,1. b4 e5 2. Bb2 Nf6 3. Bxe5 Bxb4 4. e3 O-O 5. Nf3 Nc6 6. Bb2 d5 7. c4 Bg4 8. cxd5 Nxd5 9. Be2 Qe7 10. O-O Rad8 11. h3 Bh5 12. d4 Rfe8 13. Qb3 Bd6 14. a4 Na5 15. Qc2 Bg6 16. Bd3 Bxd3 17. Qxd3 Nb4 *
ItSTV,1r3rk1/2b2ppp/p2qpn2/1pp1n3/P4B2/N1PP1BP1/1P3P1P/R2Q1RK1 b - - 4 19,d6d3 d1d3 e5d3 f4c7,1646,75,96,12859,crushing middlegame short,https://lichess.org/dbbGrrCj/black#37,Sicilian_Defense Sicilian_Defense_Delayed_Alapin,1234464,dbbGrrCj,1. e4 c5 2. Nf3 d6 3. c3 Nf6 4. Be2 Bd7 5. e5 dxe5 6. Nxe5 e6 7. O-O Bd6 8. Nxd7 Qxd7 9. Na3 O-O 10. Nb5 Be7 11. a4 a6 12. Na3 Nc6 13. Nc4 Bd8 14. d3 Bc7 15. Be3 b5 16. Na3 Qd6 17. g3 Rab8 18. Bf3 Ne5 19. Bf4 *
8VWhi,rnbq1rk1/ppp1ppb1/3p1n1B/6Q1/2PPP2P/2N5/PP3pP1/R3KBNR w KQ - 0 11,e1f2 f6g4 f2e1 g4h6,1759,74,96,15148,advantage opening short,https://lichess.org/Fa63GVPm#20,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation,1454208,Fa63GVPm,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 O-O 5. f3 d6 6. Be3 h6 7. Qd2 g5 8. h4 g4 9. Bxh6 gxf3 10. Qg5 f2+ *
eN1Ve,r1b2rk1/ppp2p1p/2np1p2/2b1p3/4P1P1/2PP1N2/PP3P1P/RN2KB1R b KQ - 1 9,c8g4 h1g1 g8h8 g1g4,1179,77,93,13910,advantage middlegame pin short,https://lichess.org/HtkaEddP/black#17,Kings_Pawn_Game Kings_Pawn_Game_Other_variations,1293630,HtkaEddP,1. e4 e5 2. g4 Bc5 3. Qf3 Nc6 4. c3 Nf6 5. d3 d6 6. Bg5 O-O 7. Bxf6 Qxf6 8. Qxf6 gxf6 9. Nf3 *
qfbAZ,8/5pk1/1P3q1p/2Q3p1/r7/6P1/5PBP/r4RK1 b - - 0 30,f6d4 c5d4 a4d4 f1a1,1331,77,96,25200,crushing endgame short,https://lichess.org/4PvxjL3E/black#59,,2419200,4PvxjL3E,1. g3 e5 2. c4 d5 3. Bg2 c6 4. cxd5 cxd5 5. Nc3 Nf6 6. Nf3 Nc6 7. a3 e4 8. Ng1 Be7 9. d3 Bf5 10. dxe4 Bxe4 11. Nxe4 Nxe4 12. Nf3 O-O 13. O-O h6 14. Bf4 g5 15. Be3 Bf6 16. Rb1 Bg7 17. Nd4 Nxd4 18. Bxd4 Re8 19. Bxg7 Kxg7 20. Qd4+ Qf6 21. Qxd5 Rad8 22. Qxb7 Nd2 23. Qxa7 Nxb1 24. Rxb1 Rxe2 25. b4 Rdd2 26. Rf1 Ra2 27. b5 Ra1 28. a4 Rea2 29. Qc5 Rxa4 30. b6 *
AxobF,r3k2r/pp3Bpp/1qp2b2/4p2b/4P3/3P1N1P/PPP3P1/R2Q1R1K b kq - 0 14,e8f7 f3e5 f7e7 d1h5,1384,79,95,21468,advantage discoveredAttack middlegame pin short,https://lichess.org/5SL65NaG/black#27,Kings_Gambit Kings_Gambit_Other_variations,2039460,5SL65NaG,1. e4 e5 2. f4 d6 3. Nf3 Bg4 4. Bc4 Nc6 5. O-O Nd4 6. d3 c6 7. Nbd2 Qb6 8. Kh1 Nxf3 9. Nxf3 Nf6 10. h3 Bh5 11. fxe5 dxe5 12. Bg5 Be7 13. Bxf6 Bxf6 14. Bxf7+ *
5Q6Pb,1k1q1bnr/pp4pp/2p2pn1/4P3/5PQ1/2N1B3/PPP3PP/3R2K1 b - - 1 19,d8c8 e3a7 b8a7 g4c8,1292,74,96,24254,crushing deflection middlegame queensideAttack short,https://lichess.org/mZMwmVLj/black#37,Four_Knights_Game Four_Knights_Game_Halloween_Gambit,2328384,mZMwmVLj,1. Nf3 Nc6 2. Nc3 e5 3. e4 Nf6 4. Nxe5 Nxe5 5. d4 Ng6 6. e5 Qe7 7. Be3 Ng8 8. f4 d6 9. Bb5+ Bd7 10. Nd5 Qd8 11. Bxd7+ Qxd7 12. O-O c6 13. Nc3 O-O-O 14. Qe2 dxe5 15. dxe5 f6 16. Rad1 Qe7 17. Qg4+ Kb8 18. Rxd8+ Qxd8 19. Rd1 *
X2e51,r4rBk/2p1q1b1/1p1p1n1p/3P1PN1/bp1BP2R/2P4Q/6PP/4R1K1 b - - 0 26,f6g8 h4h6 g8h6 h3h6 h8g8 h6h7,1752,76,96,13441,exposedKing kingsideAttack long mate mateIn3 middlegame pin,https://lichess.org/iWmKVDCY/black#51,,1290336,iWmKVDCY,1. d4 g6 2. e4 Bg7 3. Be3 h6 4. f4 a6 5. Nf3 b6 6. Bc4 e6 7. c3 Bb7 8. Nbd2 d6 9. O-O Ne7 10. b4 O-O 11. a4 Nd7 12. Nh4 Nc6 13. Nxg6 fxg6 14. Bxe6+ Kh7 15. d5 Ne7 16. Rc1 Ng8 17. Qg4 Ndf6 18. Qh3 Bc8 19. f5 g5 20. Bd4 Qe7 21. Rce1 Bd7 22. Nf3 Bxa4 23. Nxg5+ Kh8 24. Rf4 a5 25. Rh4 axb4 26. Bxg8 *
aM7a8,r7/3N2kp/pqp1r1p1/5b2/3P4/1PP5/PB5P/R4QK1 b - - 4 29,b6b5 c3c4 b5b4 d4d5 g7g8 d5e6,1498,75,95,20984,crushing discoveredAttack long middlegame,https://lichess.org/rqdehirM/black#57,,1993480,rqdehirM,1. f4 d5 2. Nf3 c5 3. e3 Nc6 4. Bb5 a6 5. Bxc6+ bxc6 6. O-O g6 7. Nc3 Bg7 8. Na4 Qd6 9. c3 Bg4 10. b3 Nf6 11. Qe1 O-O 12. Ne5 Bf5 13. Ba3 Nd7 14. d4 Nxe5 15. fxe5 Qc7 16. Nxc5 Rfe8 17. Bb2 Qa7 18. e4 dxe4 19. Nxe4 Bxe5 20. Ng5 Bg7 21. g4 Bxg4 22. Nxf7 e5 23. Nd6 Re6 24. Rf7 Qb6 25. Nc4 Qb8 26. Rxg7+ Kxg7 27. Nxe5 Bf5 28. Qf1 Qb6 29. Nd7 *
f0qcA,3q4/k1N1b3/pn2p2r/4B1p1/4b1P1/1PQ5/1K5P/R7 b - - 1 45,d8d3 c7b5 a7b7 c3c7 b7a8 a1a6,1458,79,95,17886,deflection fork long mate mateIn3 middlegame pin,https://lichess.org/fImhOFsr/black#89,,1699170,fImhOFsr,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 h6 8. Bh4 Be7 9. Qf3 Qc7 10. O-O-O Nbd7 11. Bf2 b5 12. a3 Bb7 13. Bd3 Rc8 14. Kb1 Nc5 15. Rhe1 Nfd7 16. g4 g5 17. fxg5 Nxd3 18. cxd3 hxg5 19. Bg3 Bf6 20. Nde2 Rh6 21. Rc1 Qb8 22. d4 Nb6 23. Qd3 Nc4 24. Ka2 Be7 25. Rf1 f6 26. b3 Nb6 27. e5 dxe5 28. dxe5 fxe5 29. Ne4 Nd5 30. Rxc8+ Bxc8 31. Nd4 Qb6 32. Bxe5 Qa5 33. Nc2 Bxa3 34. Kb1 Be7 35. Qf3 Kd7 36. Qf7 Kc6 37. Nd4+ Kb7 38. Qe8 Qd8 39. Qc6+ Ka7 40. Kb2 Bb7 41. Nxb5+ Ka8 42. Qc4 Nb6 43. Nc7+ Ka7 44. Qc3 Bxe4 45. Ra1 *
LaBjG,4r1k1/2q3p1/p2R4/2p5/2P1p3/1P4QP/P2R2PK/5r2 w - - 9 40,d6d7 f1h1 h2h1 c7g3,1265,75,97,20963,crushing deflection endgame short,https://lichess.org/W5pFxdqb#78,,2033411,W5pFxdqb,1. e4 c5 2. Nf3 a6 3. c4 Nc6 4. d4 cxd4 5. Nxd4 e5 6. Nxc6 bxc6 7. Nc3 Bb4 8. Qb3 Bc5 9. Be2 Nf6 10. O-O h6 11. Na4 Ba7 12. Bd3 O-O 13. Bd2 d6 14. Rac1 Be6 15. Nc3 Ng4 16. h3 Nf6 17. Kh1 Nd7 18. f4 Nc5 19. Qc2 Nxd3 20. Qxd3 f5 21. Rfd1 Rb8 22. b3 Bd4 23. Ne2 Bb2 24. Rc2 Ba3 25. Qg3 exf4 26. Bxf4 fxe4 27. Bxh6 Qf6 28. Bg5 Qg6 29. Nf4 Qf5 30. Nxe6 Qxe6 31. Bc1 Bc5 32. Bb2 Rf7 33. Bd4 Bxd4 34. Rxd4 c5 35. Rxd6 Qc8 36. Qe3 Qc7 37. Rcd2 Rf1+ 38. Kh2 Rd8 39. Qg3 Re8 *
bYXcx,2rqkb1r/pp2ppp1/2n2n2/1B4pP/8/6N1/PP1P1PP1/R1BQK2R w KQk - 2 13,d2d4 d8a5 c1d2 a5b5,1228,75,97,19943,crushing fork opening short,https://lichess.org/AQTtyLKa#24,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack,1934471,AQTtyLKa,1. e4 c6 2. Nc3 d5 3. Nf3 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. h4 Nf6 7. h5 Be4 8. Ng5 Bd5 9. c4 h6 10. cxd5 hxg5 11. dxc6 Nxc6 12. Bb5 Rc8 *
sr0Yy,2Rr3k/p2Q2pp/8/q4p2/Nb2p3/1P6/P4PPP/6K1 b - - 2 25,b4e7 d7e8 e7f8 e8f8 d8f8 c8f8,1813,74,96,16848,backRankMate endgame long mate mateIn3 xRayAttack,https://lichess.org/nE2dwXud/black#49,,1617408,nE2dwXud,1. e4 e5 2. Nf3 Nc6 3. Bc4 d6 4. d4 Bg4 5. d5 Bxf3 6. Qxf3 Nd4 7. Qd1 Nf6 8. Nc3 Be7 9. Bb5+ c6 10. dxc6 bxc6 11. Bc4 O-O 12. O-O Rb8 13. b3 d5 14. Bd3 Bb4 15. Bb2 Qa5 16. Na4 Nxe4 17. Bxd4 exd4 18. Bxe4 dxe4 19. Qxd4 f5 20. Qc4+ Kh8 21. Qxc6 Rbc8 22. Qd7 Rxc2 23. Rfc1 Rxc1+ 24. Rxc1 Rd8 25. Rc8 *
Ck0RB,1r3rk1/6p1/3p1q1p/3P4/2Q2p2/2n2N1P/5PP1/R4RK1 w - - 0 27,f3d4 f6d4 c4d4 c3e2 g1h2 e2d4,1428,74,96,15498,attraction crushing fork long middlegame sacrifice,https://lichess.org/HcIv7uJX#52,,1487808,HcIv7uJX,1. e4 c5 2. Bc4 Nc6 3. Nf3 e5 4. d3 h6 5. h3 Nf6 6. Nc3 b6 7. Be3 Bb7 8. Qd2 Na5 9. Bd5 Nxd5 10. Nxd5 f5 11. Qe2 d6 12. c4 Bxd5 13. cxd5 f4 14. Bd2 b5 15. b4 Nb7 16. a3 Be7 17. Bc3 O-O 18. O-O a5 19. Qb2 axb4 20. axb4 Bf6 21. bxc5 Nxc5 22. Qxb5 Rb8 23. Qc4 Qe7 24. d4 Nxe4 25. dxe5 Nxc3 26. exf6 Qxf6 *
wGqHn,1r1qk2r/p1p1bppp/2p5/4p2b/4n1P1/1P1P1N1P/P1P2P2/1RBQ1RK1 w k - 0 13,g4h5 e4c3 d1e1 c3b1,1428,75,96,16660,advantage fork middlegame short,https://lichess.org/qOYgpo2g#24,Three_Knights_Opening Three_Knights_Opening_Other_variations,1599360,qOYgpo2g,1. e4 e5 2. Nf3 Nc6 3. Nc3 d6 4. Bb5 Bg4 5. Bxc6+ bxc6 6. O-O Nf6 7. h3 Bh5 8. d3 Rb8 9. Rb1 Be7 10. b3 d5 11. g4 dxe4 12. Nxe4 Nxe4 *
JP4rT,5rk1/pp1n3p/2p1p1p1/3p3P/B2P3q/5Q2/PPP2PK1/R5R1 w - - 3 24,f3h3 f8f2 g2h1 h4h3,1450,76,94,14238,deflection mate mateIn2 middlegame short,https://lichess.org/s0aGRBsH#46,,1338372,s0aGRBsH,1. d4 Nf6 2. Nc3 d5 3. Nf3 Bf5 4. Ne5 e6 5. e3 Bd6 6. Bb5+ c6 7. Ba4 Ne4 8. O-O f6 9. Nxe4 Bxe4 10. Nf3 O-O 11. Nd2 Bxg2 12. Kxg2 f5 13. Nf3 Rf6 14. Kh1 Rh6 15. Rg1 Nd7 16. e4 fxe4 17. Bxh6 exf3 18. Qxf3 g6 19. Bg5 Qe8 20. h4 Be7 21. Bxe7 Qxe7 22. h5 Qh4+ 23. Kg2 Rf8 *
hHMpa,8/3n4/3P4/5pk1/3N3p/2p1K2P/8/8 b - - 1 54,d7e5 d4f3 g5f6 f3e5,1619,77,95,20737,crushing endgame knightEndgame short,https://lichess.org/OVnRAgUG/black#107,,1970015,OVnRAgUG,1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nf3 Bd6 5. Be2 Ne7 6. Bg5 Bf5 7. a3 O-O 8. Nc3 c6 9. Qd2 Nd7 10. Bxe7 Bxe7 11. O-O-O b5 12. Qf4 Bg6 13. Qe3 Re8 14. Qd2 b4 15. Nb1 bxa3 16. Nxa3 Bxa3 17. bxa3 Qe7 18. Qe3 Qxe3+ 19. fxe3 Rxe3 20. Bd3 Bxd3 21. Rxd3 Rxd3 22. cxd3 Re8 23. Kd2 f6 24. Re1 Rxe1 25. Kxe1 Kf7 26. g3 Ke6 27. g4 Nb6 28. Ke2 Na4 29. Kd2 Nb6 30. g5 Nc8 31. gxf6 gxf6 32. Nh4 Nd6 33. a4 a5 34. Ng2 Nf5 35. Nf4+ Ke7 36. Ne2 Kf7 37. h3 Kg6 38. Ke1 Kg5 39. Kf2 Kh4 40. Kg2 Ne3+ 41. Kh2 Nd1 42. Nc1 Nb2 43. Nb3 Nxa4 44. Nxa5 c5 45. Nc6 c4 46. dxc4 dxc4 47. Nb4 Nb6 48. d5 c3 49. d6 h5 50. Nc2 Kg5 51. Nd4 Nd7 52. Kg3 h4+ 53. Kf3 f5 54. Ke3 *
ZF2Zs,3r3k/ppR3R1/5r1p/P4q2/3P4/6P1/1P1Q1P1P/6K1 w - - 1 35,d2c2 f5c2 c7c2 h8g7,1407,74,97,19826,crushing endgame short,https://lichess.org/5lcQJsZ9#68,,1923122,5lcQJsZ9,1. d4 e6 2. c4 Nf6 3. Nf3 d5 4. Nc3 c6 5. e3 Bb4 6. Qc2 Ne4 7. Bd3 f5 8. O-O O-O 9. a3 Bd6 10. Nd2 Qh4 11. g3 Qh3 12. Re1 Nd7 13. Ndxe4 fxe4 14. Bf1 Qh6 15. Qb3 Rf3 16. cxd5 exd5 17. Nxe4 Qe6 18. Nxd6 Qxd6 19. Bg2 Rf8 20. e4 Qf6 21. Be3 Nb6 22. exd5 cxd5 23. a4 Kh8 24. a5 Nc4 25. Bxd5 Nxe3 26. Qxe3 Bh3 27. Bg2 Bxg2 28. Kxg2 h6 29. Rac1 Rae8 30. Qd2 Qf3+ 31. Kg1 Rd8 32. Rc7 Qd5 33. Ree7 Rf6 34. Rxg7 Qf5 *
rMRGZ,7r/pp1rkppp/2n5/1q2P3/Q1b5/5N2/PP3PPP/R1R3K1 w - - 0 21,a4c4 d7d1 c1d1 b5c4,1366,76,95,14736,advantage deflection master middlegame short,https://lichess.org/ae8JTUBF#40,,1399920,ae8JTUBF,1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. Be2 Ne7 6. O-O c5 7. c4 Nbc6 8. dxc5 dxc4 9. Bxc4 Nd5 10. Bxd5 exd5 11. Be3 Qd7 12. Nc3 Rd8 13. Bg5 Be7 14. Bxe7 Qxe7 15. Nxd5 Qxc5 16. Nc7+ Ke7 17. Qb3 Rd7 18. Nb5 Be6 19. Qa4 Bc4 20. Rfc1 Qxb5 *
kbnN6,6k1/R7/3B4/3p4/3p1rp1/1P1B4/P1PP1r1b/7K b - - 3 33,f2d2 d3h7 g8h8 d6e5 f4f6 e5f6,1433,77,96,19493,endgame exposedKing fork long mate mateIn3,https://lichess.org/OfKKNlx7/black#65,,1871328,OfKKNlx7,1. e4 c5 2. Nc3 Nc6 3. f4 g6 4. Nf3 Bg7 5. Be2 e6 6. O-O Nge7 7. Bb5 Nd4 8. e5 O-O 9. Nxd4 cxd4 10. Ne4 d5 11. Nd6 Nf5 12. Nxf5 gxf5 13. Qh5 Qb6 14. Bd3 Bd7 15. g4 f6 16. Rf3 Be8 17. Qh4 Bg6 18. gxf5 exf5 19. b3 fxe5 20. fxe5 Bxe5 21. Bb2 Qf6 22. Qxf6 Rxf6 23. Re1 Re8 24. Re2 Bh5 25. Rg2+ Kh8 26. Rh3 Bg4 27. Rxg4 fxg4 28. Rxh7+ Kg8 29. Rxb7 Ref8 30. Rxa7 Rf2 31. Ba3 Bxh2+ 32. Kh1 R8f4 33. Bd6 *
X4p1Y,8/8/6p1/6R1/2pk4/3r4/2K5/8 b - - 9 52,c4c3 g5g4 d4e3 g4g3 e3e4 g3d3,1540,77,96,15693,crushing endgame long rookEndgame,https://lichess.org/2BrkN7pC/black#103,,1506528,2BrkN7pC,1. e4 d6 2. d4 Nf6 3. Bd3 Nc6 4. Nf3 g6 5. Bf4 Nxd4 6. Nxd4 e5 7. Bxe5 dxe5 8. Nf3 Bd6 9. O-O Bg4 10. Nbd2 O-O 11. h3 Be6 12. Nc4 Nh5 13. Ncxe5 Nf4 14. Bc4 Bxe5 15. Qxd8 Raxd8 16. Bxe6 Bxb2 17. Rab1 Nxe6 18. Rxb2 b6 19. c3 Nf4 20. Ne5 Nd3 21. Nxd3 Rxd3 22. Rc2 Re8 23. Re1 c5 24. f4 c4 25. Kh2 b5 26. g4 Kg7 27. e5 Rf3 28. Rb1 a6 29. Rd1 Rxf4 30. Rd6 Ra8 31. Re2 Rf1 32. e6 Re8 33. Rd7 Kf6 34. e7 Ra1 35. Rf2+ Kg5 36. Rxf7 Rxa2+ 37. Kg1 Re2 38. Rxh7 Kf6 39. Ra7 R8xe7 40. Rhxe7 Rxe7 41. Rxa6+ Kf7 42. Rb6 Re3 43. Rxb5 Rxh3 44. Rb7+ Kf6 45. Rb6+ Kg5 46. Rc6 Rxc3 47. Rc5+ Kxg4 48. Kf2 Kf4 49. Ke2 Ke4 50. Kd2 Kd4 51. Rg5 Rd3+ 52. Kc2 *
uvyeJ,3r1rk1/1p4pp/p1p1qp2/2Bb4/P7/1PQ1P1PP/5PBK/1R6 w - - 2 28,c5f8 d5g2 h2g2 e6e4 g2h2 e4b1,1767,76,96,13811,attraction crushing fork long middlegame,https://lichess.org/Yb8xkKXm#54,,1325856,Yb8xkKXm,1. c4 e5 2. g3 Nf6 3. Bg2 Nc6 4. Nc3 Bb4 5. Nd5 Bc5 6. e3 O-O 7. Ne2 d6 8. O-O Bg4 9. h3 Be6 10. Nec3 a6 11. Kh2 Rb8 12. a4 Nb4 13. Nxb4 Bxb4 14. d4 Bxc4 15. Re1 Qe7 16. Qc2 c6 17. b3 Be6 18. Bd2 Bxc3 19. Bxc3 Nd5 20. dxe5 dxe5 21. Bxe5 Nb4 22. Qe2 Rbd8 23. Rab1 Nd3 24. Bd4 Nxe1 25. Qxe1 Bd5 26. Qc3 f6 27. Bc5 Qe6 *
MZ6Pc,2r4k/p2n2pp/1p4p1/2pPq3/4NrPb/1Q5P/PP3PB1/4RRK1 w - - 5 26,e4c5 h4f2 g1h1 f2e1,1754,80,95,18942,crushing fork middlegame short,https://lichess.org/08DKvAzc#50,,1799490,08DKvAzc,1. Nf3 Nf6 2. c4 d5 3. cxd5 Nxd5 4. Nc3 Bg4 5. e3 e6 6. Be2 Be7 7. Qb3 b6 8. h3 Bh5 9. g4 Bg6 10. Ne5 O-O 11. Bf3 c6 12. d4 Bf6 13. Nxg6 fxg6 14. Bg2 Bh4 15. O-O Qf6 16. Ne4 Qe7 17. Bd2 Nd7 18. Rac1 Rac8 19. Ng3 c5 20. e4 Nf4 21. Bxf4 Rxf4 22. d5 exd5 23. exd5 Qd6 24. Ne4 Qe5 25. Rce1 Kh8 *
gLXCp,r1b2rk1/ppq3b1/2pp4/4pP2/3P2p1/2PB2Pn/PP1N2K1/R2Q2BR b - - 0 24,c8f5 d3f5 f8f5 d1g4 h3f4 g3f4,1214,76,95,16374,advantage capturingDefender fork long middlegame,https://lichess.org/K9hxHz6m/black#47,,1555530,K9hxHz6m,1. e4 d6 2. d4 Nf6 3. Bd3 g6 4. Nf3 Nbd7 5. O-O e5 6. c3 Bg7 7. Bg5 O-O 8. Nbd2 c6 9. Re1 Qc7 10. h3 h6 11. Bh4 g5 12. Bg3 Nh5 13. Bh2 Nf4 14. Bc2 Nf6 15. g3 Nxh3+ 16. Kg2 g4 17. Ng1 Nxg1 18. Rxg1 Nh7 19. Rh1 Ng5 20. Bg1 Nh3 21. f3 h5 22. fxg4 hxg4 23. Bd3 f5 24. exf5 *
xDiuA,2r1qrk1/p4p2/1p3b1p/2nRN1p1/P1Q1P3/6B1/5PPP/4R1K1 b - - 0 22,e8a4 d5c5 a4c4 c5c4,1531,76,96,21568,advantage middlegame short,https://lichess.org/AdxNinKl/black#43,,2070528,AdxNinKl,1. d4 d5 2. c4 dxc4 3. Nc3 c6 4. a4 b6 5. e4 Ba6 6. b4 cxb3 7. Bxa6 Nxa6 8. Nf3 e6 9. Qxb3 Nf6 10. Bg5 Be7 11. O-O O-O 12. Rfe1 h6 13. Bh4 g5 14. Bg3 Rc8 15. Rad1 c5 16. d5 c4 17. Qb2 exd5 18. Nxd5 Nxd5 19. Rxd5 Qe8 20. Ne5 Bf6 21. Qb5 Nc5 22. Qxc4 *
